Property_Type,sector,price,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,furnishing_type,luxury_category,floor_category,coordinates,latitude,longitude
flat,sector 1,1.59,3.0,4.0,3+,Moderately Old,1738.0,1,2,High,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.56,1.0,2.0,2,Moderately Old,723.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.73,2.0,2.0,3,Relatively New,978.0,0,2,High,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.71,2.0,2.0,3+,Relatively New,1131.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.66,2.0,2.0,3,Relatively New,978.0,0,2,High,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.9,3.0,3.0,3,Relatively New,1599.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.78,3.0,3.0,3,Relatively New,1344.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.7,3.0,3.0,3,Relatively New,1281.0,0,2,High,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.53,2.0,2.0,2,Relatively New,939.0,0,2,High,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.52,2.0,2.0,2,Relatively New,913.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.91,3.0,3.0,3,Relatively New,1599.0,0,2,High,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.53,2.0,2.0,2,Relatively New,913.0,0,2,High,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.73,2.0,2.0,3,Relatively New,1148.0,0,2,High,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.72,2.0,2.0,3+,Relatively New,1131.0,0,2,High,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.72,2.0,2.0,3,Relatively New,1404.0,0,2,High,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.72,2.0,2.0,3,Relatively New,1095.0,0,2,High,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.54,2.0,2.0,2,Relatively New,939.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.67,2.0,2.0,3,Relatively New,1095.0,0,2,High,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.78,3.0,3.0,3,Relatively New,1344.0,0,2,High,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.65,2.0,2.0,2,Relatively New,1043.0,0,2,High,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.91,3.0,3.0,3+,Moderately Old,1900.0,1,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.85,3.0,3.0,2,Moderately Old,2556.0,0,2,Medium,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.85,3.0,3.0,3+,Relatively New,2081.0,1,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.2,2.0,2.0,1,New Property,743.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.54,2.0,2.0,1,Relatively New,922.0,0,2,Medium,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.87,2.0,2.0,3+,Relatively New,1131.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.95,3.0,2.0,3+,New Property,1210.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.85,3.0,2.0,2,New Property,1080.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.35,2.0,2.0,2,Relatively New,694.0,0,2,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.95,2.0,2.0,3,Under Construction,1131.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.28,2.0,2.0,2,New Property,588.0,0,2,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.26,2.0,2.0,2,New Property,640.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.24,2.0,2.0,1,Relatively New,516.0,0,2,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.42,2.0,2.0,2,New Property,564.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.95,2.0,2.0,3+,New Property,1175.97,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,1.1,3.0,2.0,3,Relatively New,1319.0,0,2,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.25,2.0,2.0,1,Relatively New,681.0,0,0,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.21,1.0,1.0,1,Relatively New,438.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.9,3.0,3.0,3,Old Property,1900.0,1,1,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,4.0,4.0,4.0,2,Under Construction,3889.0,1,0,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.2,1.0,1.0,1,New Property,474.042156,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.45,2.0,2.0,1,New Property,590.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.4,2.0,2.0,2,Relatively New,900.0,0,2,Medium,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.54,2.0,2.0,3,New Property,676.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.22,1.0,1.0,1,New Property,778.0,0,2,Medium,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.29,2.0,2.0,2,Relatively New,534.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.87,3.0,2.0,3,Relatively New,1210.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.78,2.0,2.0,2,Relatively New,1144.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,1.6,4.0,6.0,3+,Relatively New,2611.0,1,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.75,3.0,2.0,3+,New Property,1201.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.56,2.0,2.0,3,New Property,913.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,1.2,3.0,3.0,0,Relatively New,1780.0,0,2,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.48,2.0,2.0,2,Under Construction,995.0,0,2,Medium,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.58,2.0,2.0,2,Relatively New,822.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.8,3.0,2.0,1,Relatively New,1100.0,0,0,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.35,2.0,2.0,1,New Property,699.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.75,2.0,2.0,0,Relatively New,1081.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,1.35,3.0,3.0,3,New Property,2444.0,1,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.46,2.0,2.0,2,Relatively New,800.0,0,1,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.42,2.0,2.0,1,Relatively New,650.0,0,2,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.85,3.0,2.0,2,Moderately Old,1508.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.75,3.0,2.0,2,Moderately Old,1502.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,1.0,2.0,3.0,0,Relatively New,1000.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.9,2.0,2.0,2,Relatively New,1275.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.4,2.0,2.0,1,New Property,669.0,0,0,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.99,2.0,2.0,2,Under Construction,1045.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.32,2.0,2.0,1,Relatively New,744.000768,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.4,2.0,2.0,1,New Property,582.0,0,0,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.26,2.0,2.0,2,Relatively New,640.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.85,2.0,2.0,3,New Property,978.0,0,2,High,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.26,2.0,2.0,2,Moderately Old,521.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.35,2.0,2.0,2,New Property,521.0,0,2,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.55,2.0,2.0,3,New Property,828.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,2.6,2.0,2.0,2,New Property,4986.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.46,2.0,2.0,2,Relatively New,789.0,0,1,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.93,2.0,2.0,2,Under Construction,1000.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.25,2.0,2.0,0,Relatively New,481.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.32,2.0,1.0,0,Relatively New,476.0,0,2,Medium,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.3,2.0,2.0,2,Relatively New,524.0,0,1,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.74,2.0,2.0,3+,Relatively New,1367.0,0,2,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.45,2.0,2.0,2,Relatively New,789.0,0,1,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.35,2.0,2.0,2,New Property,658.0,0,2,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.25,1.0,1.0,1,Relatively New,600.0,0,2,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.5,2.0,2.0,0,Under Construction,1300.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.36,2.0,2.0,1,New Property,522.0,0,2,Medium,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.25,1.0,1.0,1,Relatively New,386.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.32,2.0,2.0,2,Relatively New,616.0,0,0,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.3,2.0,2.0,2,Relatively New,743.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.32,2.0,2.0,1,New Property,644.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.65,2.0,1.0,2,New Property,913.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.68,2.0,2.0,2,New Property,916.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.35,2.0,2.0,2,New Property,616.0,0,2,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.85,3.0,3.0,0,Relatively New,2200.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.24,1.0,1.0,1,Relatively New,378.0,0,2,Medium,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.68,3.0,3.0,3,Moderately Old,1526.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.75,2.0,2.0,2,Moderately Old,1350.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,1.1,2.0,2.0,3+,Relatively New,1319.0,0,0,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.35,2.0,2.0,2,Relatively New,556.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.88,2.0,2.0,2,Relatively New,1016.0,0,1,Medium,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.55,2.0,2.0,3,Relatively New,913.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.26,2.0,2.0,1,Relatively New,535.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.68,2.0,2.0,2,New Property,916.0,0,2,High,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.35,2.0,2.0,2,New Property,616.0,0,2,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.4,2.0,2.0,2,Relatively New,762.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.24,1.0,1.0,1,Relatively New,378.0,0,2,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.75,2.0,2.0,2,Moderately Old,1350.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,1.1,2.0,2.0,3+,Relatively New,1319.0,0,0,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.35,2.0,2.0,2,Relatively New,556.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.88,2.0,2.0,2,Relatively New,1016.0,0,1,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.26,2.0,2.0,1,Relatively New,535.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.27,2.0,2.0,2,New Property,640.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.27,2.0,2.0,1,Relatively New,508.0,0,0,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.28,2.0,2.0,2,Relatively New,520.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.21,1.0,1.0,0,Relatively New,484.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.38,2.0,2.0,2,Relatively New,602.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.65,2.0,2.0,3,New Property,822.0,0,2,Medium,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.3,2.0,2.0,0,Relatively New,567.0,0,2,High,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.25,2.0,2.0,1,Relatively New,535.0,0,2,Medium,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.26,1.0,1.0,1,New Property,438.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.78,2.0,2.0,3,Under Construction,1222.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.54,2.0,2.0,2,Under Construction,833.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.21,1.0,1.0,1,New Property,500.0,0,2,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,1.25,3.0,3.0,3+,Moderately Old,2944.0,1,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.2,1.0,1.0,1,Moderately Old,556.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.3,2.0,2.0,2,Relatively New,516.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.39,2.0,2.0,2,Relatively New,720.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.67,2.0,2.0,2,Relatively New,1086.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.55,1.0,1.0,2,Moderately Old,588.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.91,2.0,2.0,3,New Property,1222.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.95,2.0,2.0,1,Relatively New,1100.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.3,2.0,2.0,1,New Property,650.0,0,2,Medium,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.22,2.0,2.0,1,New Property,556.0,0,0,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.32,2.0,2.0,1,New Property,1000.0,0,2,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,2.75,3.0,3.0,2,Old Property,1640.0,0,1,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,1.05,2.0,2.0,3,New Property,1175.97,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.79,3.0,2.0,3+,Under Construction,978.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.28,2.0,2.0,2,Relatively New,500.0,0,0,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.69,2.0,2.0,2,Under Construction,1350.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.27,2.0,2.0,2,Relatively New,619.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.38,2.0,2.0,1,Under Construction,767.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.27,2.0,2.0,2,New Property,521.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.4,2.0,2.0,3,Under Construction,561.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.95,2.0,2.0,3+,Under Construction,1050.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.35,2.0,2.0,2,Relatively New,528.0,0,2,Low,High Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.22,1.0,1.0,1,Relatively New,477.809521,0,0,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.28,1.0,1.0,1,New Property,443.0,0,1,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.25,2.0,2.0,1,Relatively New,535.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,1.2,3.0,4.0,2,Relatively New,1670.0,1,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,1.0,3.0,4.0,0,New Property,2480.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,1.5,4.0,5.0,3+,New Property,2135.0,1,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.95,2.0,3.0,2,Old Property,1444.0,0,0,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.32,2.0,2.0,2,New Property,577.0,0,2,Medium,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.85,4.0,4.0,3,Moderately Old,1607.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,sector 1,0.4,1.0,1.0,1,Moderately Old,450.0,0,0,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,2.55,3.0,3.0,2,Old Property,1556.0,0,2,Medium,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,5.6,8.0,6.0,3+,Moderately Old,3240.0,1,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,1.55,2.0,2.0,2,Moderately Old,1080.0,0,0,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,5.7,5.0,5.0,2,Old Property,4550.0,0,1,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,7.0,7.0,7.0,3+,Moderately Old,2475.0,1,1,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,0.5,2.0,4.0,3,Relatively New,725.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,1.1,8.0,8.0,0,New Property,1782.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,8.0,4.0,5.0,3+,Old Property,3600.0,1,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,0.8,8.0,8.0,2,Relatively New,1200.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,0.85,3.0,2.0,2,Under Construction,1120.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,0.34,2.0,2.0,2,Moderately Old,270.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,5.0,6.0,6.0,2,Moderately Old,3611.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,6.0,4.0,4.0,1,Relatively New,3000.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,0.07,1.0,1.0,0,Relatively New,33.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,1.0,3.0,2.0,2,Old Property,120.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,5.7,9.0,9.0,3+,Moderately Old,2430.0,0,0,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,1.2,1.0,4.0,3+,Old Property,535.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,2.0,3.0,1.0,0,Moderately Old,1337.4,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,5.2,4.0,5.0,2,Moderately Old,5200.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,1.5,2.0,3.0,2,New Property,1053.0,0,0,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,0.35,2.0,2.0,0,New Property,600.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,1.0,3.0,7.0,3+,Moderately Old,1215.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,0.4,2.0,2.0,1,Relatively New,583.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,1.3,2.0,3.0,2,Old Property,963.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,1.55,2.0,3.0,2,New Property,1053.0,0,0,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,0.5,2.0,1.0,2,Moderately Old,900.0,0,2,High,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,5.0,6.0,4.0,0,Moderately Old,4000.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,0.98,9.0,4.0,3,Moderately Old,133.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,4.75,6.0,7.0,0,Moderately Old,4500.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,1.85,4.0,3.0,2,Moderately Old,1284.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,6.25,3.0,3.0,0,Moderately Old,9000.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,0.49,2.0,2.0,1,New Property,1150.0,0,2,Low,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,1.35,5.0,5.0,3+,Relatively New,1350.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,0.7,1.0,1.0,0,Moderately Old,900.0,0,2,Medium,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,6.5,3.0,2.0,3+,Old Property,4320.0,0,2,Medium,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,0.4,3.0,4.0,2,Moderately Old,900.0,0,2,Medium,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,5.5,3.0,3.0,0,Moderately Old,1000.0,0,2,Low,Low Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
Independent_house,sector 1,0.95,3.0,10.0,3+,New Property,1065.0,0,2,High,Mid Floor,"28.3663° N, 76.9456° E",28.3663,76.9456
